Lisa Conn 8D V3 2010.02.27 12:10 ,,
Freq,Impedancedata,Phase
462.5,31.0453701,0.810427352
463,31.07668495,0.766533074
463.5,30.94824791,0.704868455
464,30.68255615,0.664130117
464.5,30.32098579,0.606134862
465,29.82693291,0.568792697
465.5,29.26431465,0.515629517
466,28.61506462,0.482774456
466.5,27.89088058,0.434505717
467,27.12136841,0.408255036
467.5,26.34241676,0.366234793
468,25.52099037,0.345433333
468.5,24.70688057,0.310021639
469,23.89359474,0.295628933
469.5,23.10775185,0.266605685
470,22.36782265,0.257432543
470.5,21.62907982,0.230881228
471,20.88126183,0.225391051
471.5,20.16744995,0.20487922
472,19.5014267,0.204267791
472.5,18.85437012,0.185135483
473,18.18050957,0.186287088
473.5,17.54094124,0.172112237
474,16.90292931,0.177071645
474.5,16.27837372,0.166988909
475,15.66294384,0.176680801
475.5,15.05645084,0.172328417
476,14.48712635,0.188714465
476.5,13.92937183,0.189877918
477,13.40412998,0.213093358
477.5,12.91295528,0.220856313
478,12.4452343,0.250036711
478.5,12.01349163,0.26478926
479,11.61885357,0.301019502
479.5,11.26903343,0.321779578
480,10.94322014,0.362737678
480.5,10.65092182,0.389606191
481,10.40214634,0.43730611
481.5,10.19269562,0.469277107
482,10.01882458,0.52209805
482.5,9.901350975,0.559224857
483,9.822623253,0.614404352
483.5,9.78368187,0.653518981
484,9.790883064,0.710776584
484.5,9.839564323,0.751147668
485,9.948242188,0.809199813
485.5,10.10166454,0.847384458
486,10.29724026,0.90329142
486.5,10.56227303,0.939743747
487,10.87756538,0.99029611
487.5,11.23728371,1.020785498
488,11.65829468,1.066943298
488.5,12.1472826,1.09120156
489,12.68886948,1.129792975
489.5,13.31256104,1.146372757
490,13.98804855,1.174959248
490.5,14.72165966,1.181693908
491,15.51265144,1.201407274
491.5,16.36429405,1.19842451
492,17.2556076,1.20910231
492.5,18.23688126,1.197548778
493,19.24513435,1.197218743
493.5,20.30805779,1.175723688
494,21.40569115,1.165362052
494.5,22.51283455,1.13311623
495,23.62059784,1.113563215
495.5,24.72963905,1.072537259
496,25.8096199,1.043592732
496.5,26.80759239,0.993047588
497,27.69790268,0.958006765
497.5,28.55399323,0.903343778
498,29.26288414,0.86200592
498.5,29.84551811,0.803303171
499,30.28531456,0.759812081
499.5,30.58247757,0.700245879
500,30.76871681,0.656587398
500.5,30.77355194,0.596617723
501,30.67122269,0.555135505
501.5,30.43275833,0.497088223
502,30.056036,0.458492988
502.5,29.60370636,0.405415346
503,29.06217575,0.370850837
503.5,28.43710327,0.322045012
504,27.74496841,0.292777347
504.5,26.99967003,0.250213201
505,26.23875237,0.227851509
505.5,25.46323204,0.191761459
506,24.6979847,0.175882205
506.5,23.95106888,0.145174294
507,23.1882267,0.133798429
507.5,22.4515667,0.109411525
508,21.75251961,0.103586525
508.5,21.0625267,0.083031518
509,20.39434433,0.082083087
509.5,19.77119064,0.066623878
510,19.17353058,0.068769788
510.5,18.59306908,0.056054277
511,18.03129578,0.061108433
511.5,17.47621536,0.051818369
512,16.9542942,0.060739876
512.5,16.42970467,0.054461601
513,15.93141079,0.06806157
513.5,15.45965004,0.065877872
514,14.98515511,0.082673931
514.5,14.53543377,0.086323281
515,14.11610413,0.109025595
515.5,13.72016811,0.11784535
516,13.360569,0.146469605
516.5,13.04222107,0.16031437
517,12.7477808,0.192860431
517.5,12.49210835,0.211598736
518,12.27527523,0.248745768
518.5,12.09992027,0.271274
519,11.96758461,0.311556669
519.5,11.87609196,0.336022528
520,11.81921005,0.377969532
520.5,11.81278706,0.404129573
521,11.84473419,0.446248461
521.5,11.92259407,0.472178993
522,12.04519939,0.513389053
522.5,12.21503925,0.537650474
523,12.4372139,0.576213979
523.5,12.70335579,0.596482757
524,13.02051258,0.630706054
524.5,13.38788795,0.645615052
525,13.79875088,0.673270906
525.5,14.25185108,0.681538654
526,14.75260067,0.702290913
526.5,15.29457378,0.702547855
527,15.86648178,0.714548217
527.5,16.46400452,0.70642602
528,17.08586121,0.710021292
528.5,17.7138195,0.693105286
529,18.3398838,0.688564531
529.5,18.96375084,0.664247557
530,19.56778717,0.651999738
530.5,20.13361168,0.620653996
531,20.66177559,0.602762496
531.5,21.14708519,0.566382125
532,21.57535934,0.543309596
532.5,21.91925621,0.502631499
533,22.19349861,0.477613668
533.5,22.41321754,0.43574341
534,22.54997063,0.408568139
534.5,22.60004425,0.366135603
535,22.59432983,0.339794651
535.5,22.50709152,0.297719611
536,22.34898186,0.272757387
536.5,22.13356018,0.233513512
537,21.87737846,0.211042681
537.5,21.55294418,0.17397535
538,21.18756294,0.15529293
538.5,20.79093552,0.122967993
539,20.3828125,0.108900975
539.5,19.96427917,0.080561372
540,19.53273582,0.069889265
540.5,19.09433556,0.04526388
541,18.64865685,0.038144372
541.5,18.19730949,0.017765518
542,17.76603127,0.015210075
542.5,17.34205818,-0.001800876
543,16.92759132,-0.001745062
543.5,16.50803947,-0.015561665
544,16.12103844,-0.011252478
544.5,15.74966335,-0.023065932
545,15.37013817,-0.0177312
545.5,15.00199413,-0.026504128
546,14.64555454,-0.01829911
546.5,14.29622459,-0.024935593
547,13.95093918,-0.014329133
547.5,13.61655045,-0.018422327
548,13.27580357,-0.005456332
548.5,12.94563961,-0.005485131
549,12.62969971,0.011325046
549.5,12.31396198,0.01491339
550,12.02510643,0.036598314
550.5,11.74470711,0.043551976
551,11.47385979,0.069401899
551.5,11.23291397,0.081622188
552,11.00735569,0.111041343
552.5,10.79888725,0.12694811
553,10.61050892,0.161107055
553.5,10.45247364,0.181509753
554,10.31292439,0.219602792
554.5,10.21334553,0.244594221
555,10.14620876,0.285517439
555.5,10.1080389,0.312187324
556,10.10269833,0.355067522
556.5,10.13156986,0.383229695
557,10.19831562,0.427208579
557.5,10.30856419,0.455585176
558,10.45964432,0.498384537
558.5,10.65420341,0.524766634
559,10.89391613,0.564729616
559.5,11.17769527,0.587214312
560,11.50731468,0.622970358
560.5,11.89537239,0.640406665
561,12.32922173,0.668879607
561.5,12.80646038,0.678337754
562,13.3231411,0.698921567
562.5,13.88256073,0.700608642
563,14.48712826,0.712872539
563.5,15.12699795,0.704984644
564,15.78710461,0.707278722
564.5,16.46412277,0.690165185
565,17.14916801,0.683290866
565.5,17.82399368,0.657319653
566,18.48713875,0.642391791
566.5,19.11735725,0.608794629
567,19.70578575,0.587072742
567.5,20.24248314,0.548261628
568,20.74166679,0.521638499
568.5,21.14920425,0.477439817
569,21.47916794,0.447628318
569.5,21.72339249,0.402067537
570,21.9008503,0.371641981
570.5,21.99421883,0.325351885
571,21.9997406,0.295035739
571.5,21.93362617,0.250193338
572,21.78100395,0.221801288
572.5,21.57430649,0.180703139
573,21.32660484,0.155927703
573.5,21.02526474,0.117879628
574,20.69379997,0.096859185
574.5,20.32231522,0.062440437
575,19.92707253,0.045805024
575.5,19.52335548,0.015876542
576,19.09944344,0.002995056
576.5,18.67061806,-0.022484006
577,18.24676895,-0.030997842
577.5,17.81821823,-0.052974504
578,17.39462471,-0.057129636
578.5,16.99846458,-0.075349711
579,16.58975983,-0.077554127
579.5,16.19011307,-0.092635833
580,15.79329395,-0.090902498
580.5,15.42405415,-0.102173948
581,15.06255341,-0.097999891
581.5,14.71514416,-0.107089622
582,14.37588406,-0.100768576
582.5,14.04448605,-0.107915371
583,13.71697998,-0.099442202
583.5,13.3957386,-0.103956069
584,13.08662033,-0.09260171
584.5,12.78553295,-0.094860343
585,12.48759842,-0.081425536
585.5,12.19019508,-0.081002824
586,11.89765263,-0.063689603
586.5,11.62041092,-0.0588358
587,11.35458565,-0.03764095
587.5,11.10354137,-0.02901091
588,10.86262798,-0.0041016
588.5,10.63524437,0.008881669
589,10.4244957,0.038653701
589.5,10.23607063,0.057104988
590,10.08328342,0.091655915
590.5,9.947935104,0.112983509
591,9.840668678,0.151212435
591.5,9.767066002,0.176022174
592,9.721630096,0.216075544
592.5,9.705477715,0.242331402
593,9.716816902,0.283409328
593.5,9.75787735,0.310904182
594,9.83932209,0.352854122
594.5,9.954211235,0.379608833
595,10.1075573,0.420336837
595.5,10.30335999,0.445124364
596,10.53832436,0.482363728
596.5,10.81345272,0.503061371
597,11.13249302,0.535374486
597.5,11.48722076,0.549711999
598,11.8720026,0.575690189
598.5,12.30008698,0.58430036
599,12.76366901,0.603117647
599.5,13.25611115,0.604080121
600,13.78270721,0.615426588
600.5,14.33175087,0.608176113
601,14.89789772,0.611200517
601.5,15.47148514,0.596012987
602,16.05025673,0.591441612
602.5,16.61726761,0.56879895
603,17.16880035,0.55784135
603.5,17.70243645,0.529334581
604,18.19416046,0.51304674
604.5,18.6651535,0.480777429
605,19.09234428,0.460429576
605.5,19.47444725,0.424836335
606,19.81576538,0.40210781
606.5,20.10379601,0.363845251
607,20.32499313,0.33939917
607.5,20.50402451,0.300965656
608,20.62545776,0.275860758
608.5,20.68575668,0.237569583
609,20.71292114,0.213541478
609.5,20.68038368,0.17543095
610,20.60074806,0.152363636
610.5,20.47213173,0.115805602
611,20.30167389,0.094823896
611.5,20.10113716,0.060331513
612,19.84426308,0.041122068
612.5,19.55853844,0.010268371
613,19.25071716,-0.004568902
613.5,18.94563484,-0.031023027
614,18.64379311,-0.043250723
614.5,18.31418419,-0.068226322
615,17.98428917,-0.077625127
615.5,17.63994789,-0.100102658
616,17.28949738,-0.106610986
616.5,16.94186211,-0.126157507
617,16.5769577,-0.130185508
617.5,16.2247715,-0.145794984
618,15.87625313,-0.147260985
618.5,15.51326561,-0.160142936
619,15.17886353,-0.157544162
619.5,14.83237934,-0.168125764
620,14.50313568,-0.161920997
620.5,14.18697262,-0.169574251
621,13.86622238,-0.161292716
621.5,13.55801201,-0.165490682
622,13.25406456,-0.153493633
622.5,12.97455788,-0.153895368
623,12.69968796,-0.139120592
623.5,12.44068813,-0.136254684
624,12.19744396,-0.117780415
624.5,11.97517204,-0.112227102
625,11.75481129,-0.09115212
625.5,11.56328011,-0.081911702
626,11.37821198,-0.058176759
626.5,11.21551514,-0.045383231
627,11.07876682,-0.018253115
627.5,10.95934105,-0.003541645
628,10.85645294,0.026157185
628.5,10.78499508,0.044447586
629,10.74946022,0.075971452
629.5,10.7299099,0.094402884
630,10.74458885,0.126975709
630.5,10.78413105,0.145328526
631,10.84739399,0.177412715
631.5,10.94274902,0.195773464
632,11.06939507,0.226824326
632.5,11.22877026,0.243532103
633,11.42354012,0.271854443
633.5,11.64119053,0.285022662
634,11.89522743,0.310276749
634.5,12.18120766,0.319472296
635,12.49951267,0.339838831
635.5,12.84846878,0.343383005
636,13.21358013,0.357397025
636.5,13.6019268,0.355632858
637,14.01652431,0.363995481
637.5,14.4453001,0.355714383
638,14.89167118,0.357348983
638.5,15.33480072,0.34181602
639,15.76910686,0.336931646
639.5,16.1944294,0.316321288
640,16.61846161,0.306339757
640.5,17.01726532,0.279895618
641,17.39086151,0.264652586
641.5,17.72694588,0.233422132
642,18.00976372,0.213934187
642.5,18.24469566,0.180651395
643,18.44736862,0.159332145
643.5,18.57605171,0.124028148
644,18.67832756,0.102710408
644.5,18.71776772,0.066451789
645,18.70128632,0.045362316
645.5,18.64745712,0.010630245
646,18.53927994,-0.008988907
646.5,18.40961838,-0.041484801
647,18.2293148,-0.059367867
647.5,18.02563667,-0.089157484
648,17.79201889,-0.103795558
648.5,17.54834938,-0.130768108
649,17.26804352,-0.142394377
649.5,17.00042725,-0.165378784
650,16.70541191,-0.174390291
650.5,16.41151047,-0.193587481
651,16.12673759,-0.198723197
651.5,15.8381834,-0.215574746
652,15.55224609,-0.217597256
652.5,15.28310299,-0.231344793
653,15.01641369,-0.231863821
653.5,14.74349117,-0.243742304
654,14.48917007,-0.241244736
654.5,14.23781776,-0.25156485
655,13.98522377,-0.247589357
655.5,13.73935986,-0.25523896
656,13.50858402,-0.24892622
656.5,13.27681446,-0.25537003
657,13.04768181,-0.246707926
657.5,12.84032726,-0.250093039
658,12.64423656,-0.240108872
658.5,12.45422077,-0.243095058
659,12.26200867,-0.232121546
659.5,12.08033466,-0.233396034
660,11.89389801,-0.220963781
660.5,11.71799564,-0.219493312
661,11.55615234,-0.204698025
661.5,11.39662266,-0.201890508
662,11.24616623,-0.185107812
662.5,11.10001564,-0.179881308
663,10.97027683,-0.160131897
663.5,10.85463428,-0.152266749
664,10.76003265,-0.130509557
664.5,10.67703438,-0.121359769
665,10.61459446,-0.098141585
665.5,10.566432,-0.088258058
666,10.53346252,-0.064048142
666.5,10.52521896,-0.053516072
667,10.5251627,-0.029220937
667.5,10.56170654,-0.018418506
668,10.60117054,0.00408542
668.5,10.66878891,0.014065392
669,10.74998379,0.034417781
669.5,10.83503532,0.041913566
670,10.94189453,0.061589706
670.5,11.06392002,0.067052895
671,11.19786167,0.084224961
671.5,11.34851456,0.087316155
672,11.51027489,0.10159094
672.5,11.68641376,0.101505473
673,11.86748028,0.112158256
673.5,12.05683327,0.108857024
674,12.2539854,0.116070687
674.5,12.4490881,0.109074598
675,12.65194416,0.113175807
675.5,12.85269356,0.102370607
676,13.04838657,0.102638333
676.5,13.23737431,0.088176096
677,13.40762234,0.084884593
677.5,13.5659132,0.068047923
678,13.71263981,0.062410098
678.5,13.83480358,0.042786653
679,13.93246746,0.035667695
679.5,14.0184288,0.015460274
680,14.08144283,0.007088585
680.5,14.12064743,-0.01387976
681,14.14337635,-0.021942928
681.5,14.15547085,-0.043008118
682,14.14053822,-0.051824581
682.5,14.10785007,-0.0727656
683,14.05032063,-0.081037479
683.5,13.98060608,-0.100571624
684,13.89965057,-0.108098305
684.5,13.79019356,-0.126911114
685,13.68178463,-0.132541784
685.5,13.54660416,-0.150491493
686,13.40151596,-0.154011555
686.5,13.25039291,-0.169157371
687,13.09564018,-0.170490261
687.5,12.93693733,-0.183381892
688,12.78137779,-0.182683485
688.5,12.61859608,-0.19405737
689,12.45735455,-0.191172578
689.5,12.29909897,-0.200624858
690,12.13810253,-0.196050509
690.5,11.98314285,-0.203767014
691,11.82253838,-0.197195076
691.5,11.68359566,-0.202955992
692,11.5281496,-0.19610652
692.5,11.38429356,-0.200125032
693,11.23355389,-0.191794764
693.5,11.08756161,-0.193746418
694,10.94908237,-0.183246932
694.5,10.80954647,-0.183701694
695,10.68215275,-0.171126884
695.5,10.55281544,-0.170590439
696,10.42381954,-0.15599039
696.5,10.30935192,-0.152543845
697,10.20124531,-0.13637417
697.5,10.09989929,-0.131597138
698,10.00549507,-0.113831142
698.5,9.918314934,-0.107694244
699,9.834260941,-0.08842038
699.5,9.76056385,-0.080257393
700,9.693972588,-0.059185797
700.5,9.637570381,-0.049247305
701,9.589460373,-0.026344455
701.5,9.55443573,-0.0142751
702,9.534392357,0.010449459
702.5,9.525848389,0.024118617
703,9.540842056,0.050948785
703.5,9.57899189,0.065294007
704,9.632066727,0.09164288
704.5,9.708177567,0.105838092
705,9.803189278,0.13125973
705.5,9.917746544,0.144005573
706,10.04890156,0.16783931
706.5,10.20230389,0.179074457
707,10.37418556,0.200646155
707.5,10.56630898,0.209763906
708,10.78592777,0.228382884
708.5,11.01366711,0.233830042
709,11.27448177,0.249310006
709.5,11.5404377,0.250288748
710,11.83046532,0.26187511
710.5,12.13037872,0.258779401
711,12.45145988,0.266183681
711.5,12.78647518,0.258352427
712,13.13216209,0.260363096
712.5,13.48568153,0.24706462
713,13.83574104,0.243320551
713.5,14.18352222,0.224823984
714,14.51875782,0.21575355
714.5,14.83197975,0.192473497
715,15.1276474,0.179880854
715.5,15.4080162,0.153010904
716,15.65020657,0.136145585
716.5,15.85292816,0.106603113
717,16.03016281,0.088379691
717.5,16.1692543,0.056689138
718,16.25546646,0.036891331
718.5,16.30831337,0.005735646
719,16.3296032,-0.013744966
719.5,16.30211067,-0.044800122
720,16.24623299,-0.06246761
720.5,16.16447067,-0.091832192
721,16.04844093,-0.108075425
721.5,15.91209698,-0.135214141
722,15.7522707,-0.14926685
722.5,15.57357216,-0.174391604
723,15.36625671,-0.185845268
723.5,15.15900135,-0.207319707
724,14.93866253,-0.21625606
724.5,14.70407581,-0.235269353
725,14.46314907,-0.24061915
725.5,14.22415066,-0.255924612
726,13.98713017,-0.2579634
726.5,13.75593185,-0.270086437
727,13.53424358,-0.269254093
727.5,13.31840992,-0.279087624
728,13.11169147,-0.275990097
728.5,12.91547585,-0.284104856
729,12.71782494,-0.279896504
729.5,12.52578735,-0.286034243
730,12.34202385,-0.279813212
730.5,12.16336727,-0.28432058
731,11.99348354,-0.276572665
731.5,11.82708645,-0.279712195
732,11.67212486,-0.270671614
732.5,11.51598167,-0.273453444
733,11.35387135,-0.263345504
733.5,11.20173645,-0.263466522
734,11.05570221,-0.251742358
734.5,10.9088707,-0.250566029
735,10.76725388,-0.236926243
735.5,10.62598038,-0.23331584
736,10.50010204,-0.216932842
736.5,10.37651062,-0.211403898
737,10.26438332,-0.19285797
737.5,10.15774632,-0.185084314
738,10.0626564,-0.164122071
738.5,9.977679253,-0.153724659
739,9.909775734,-0.130109034
739.5,9.85884285,-0.117709436
740,9.820129395,-0.09264289
740.5,9.800969124,-0.078219277
741,9.803842545,-0.051665658
741.5,9.826803207,-0.036819792
742,9.866336823,-0.010148625
742.5,9.929821968,0.005161343
743,10.01742172,0.031442462
743.5,10.12622929,0.045586182
744,10.25953484,0.070437596
744.5,10.41452694,0.082707147
745,10.5966301,0.105393215
745.5,10.80302334,0.114609503
746,11.03125858,0.133687703
746.5,11.28554344,0.139128746
747,11.55965519,0.153434788
747.5,11.84960938,0.153926811
748,12.15710926,0.163403021
748.5,12.47681522,0.15885222
749,12.81134415,0.163199961
749.5,13.15353203,0.152950124
750,13.49457932,0.151318834
750.5,13.82847977,0.135692336
751,14.1533432,0.129433432
751.5,14.47001457,0.109579972
752,14.76942444,0.098810278
752.5,15.04251385,0.074943711
753,15.29090786,0.061287869
753.5,15.518363,0.035133295
754,15.71800518,0.018597959
754.5,15.87260818,-0.009935812
755,15.99894714,-0.027310887
755.5,16.08572578,-0.056404734
756,16.14357567,-0.073795331
756.5,16.16663933,-0.102715061
757,16.15716743,-0.119494171
